order_id,customer_id,customer_name,email,phone,city,state,country,product_id,product_name,category,quantity,unit_price,discount,total_amount,payment_method,order_status,order_date,shipping_address,delivery_days
ORD005818,CUST4610,Felicia Williams,dalvarado@mora-nunez.com,001-846-710-0310x359,South Sarah,Louisiana,Oman,PROD106,Man Bag,Beauty,4,27704.11,0.15,94193.97,Debit Card,Shipped,2024-09-20,"3005 Moss Ranch Suite 578, Lake Rodney, FL 60566",4
ORD005819,CUST6221,Kayla Snyder,gary54@hotmail.com,+1-790-409-6694,South James,Iowa,Tajikistan,PROD194,Listen Laptop,Toys,4,37366.94,0.07,139005.02,UPI,Cancelled,2024-07-07,"47941 Thomas Inlet, Port Donnachester, AZ 45443",2
ORD005820,CUST4943,Ashley Tapia,daniellopez@gmail.com,413.196.8391,West Geoffrey,North Dakota,Bouvet Island (Bouvetoya),PROD527,Hospital Bag,Electronics,5,10022.43,0.39,30568.41,Net Banking,Delivered,2024-12-23,"7027 Burns Green Apt. 014, Jacksonchester, MN 65268",1
ORD005821,CUST9933,Erin Hart,wileyjustin@hotmail.com,(912)215-8646,Johnsonchester,California,Libyan Arab Jamahiriya,PROD201,Accept Bag,Toys,4,45457.43,0.13,158191.86,Cash on Delivery,Returned,2024-05-30,"USNS Mitchell, FPO AP 40887",6
ORD005822,CUST6122,Sean Davis,crystalrichardson@williams-mason.biz,(475)468-4412,Beckerbury,New Hampshire,Chad,PROD757,Exactly Phone,Sports,3,27980.47,0.21,66313.71,Debit Card,Returned,2024-09-10,"4633 Mendoza Key, Lake Dawnburgh, OK 02503",1
ORD005823,CUST7918,Brandon Burnett,hannah04@nguyen.biz,947.032.9733x927,Wagnerchester,Alaska,Germany,PROD425,Community Watch,Electronics,5,21854.59,0.03,105994.76,Net Banking,Processing,2024-10-14,"51250 Anthony Hollow, Dylanfurt, NV 30615",4
ORD005824,CUST8149,Sandra Johnson,ythomas@yahoo.com,629.362.8562x857,Susanside,Arkansas,Turkey,PROD774,General Phone,Toys,2,7805.79,0.06,14674.89,UPI,Returned,2024-03-26,"019 Hancock Prairie, Lisaside, UT 22657",8
ORD005825,CUST8757,April Wagner,stokesdaniel@leblanc.com,+1-892-892-8868x39413,Christianburgh,Tennessee,Saint Vincent and the Grenadines,PROD255,Generation Watch,Electronics,3,14294.17,0.4,25729.51,Credit Card,Shipped,2024-02-23,"Unit 5976 Box 3674, DPO AP 95447",1
ORD005826,CUST9823,Stanley Charles,tanner70@gmail.com,001-952-323-6650x224,South Stephanie,New Hampshire,Cuba,PROD418,Traditional Table,Books,4,22913.33,0.21,72406.12,Credit Card,Cancelled,2024-12-28,"PSC 1569, Box 2231, APO AP 34542",10
ORD005827,CUST1338,Jacob Archer,nicole69@perez.com,001-242-307-6863x69646,Jillton,Maryland,Marshall Islands,PROD457,Begin Shoes,Electronics,1,5934.97,0.18,4866.68,Debit Card,Cancelled,2024-10-30,"542 Martin Coves Suite 757, Thompsonmouth, GA 09704",4
ORD005828,CUST3319,Sherry Monroe,nichole87@ellis.com,272-335-5829,Lake Mariahside,North Carolina,Azerbaijan,PROD743,Part Phone,Toys,3,1392.86,0.18,3426.44,Net Banking,Shipped,2025-01-20,"940 Davis Fords, Cooperchester, IA 97050",2
ORD005829,CUST4382,Sarah Hill,morenosteven@robinson.info,+1-252-755-6518x270,Ramseytown,Nevada,Uzbekistan,PROD942,Send Phone,Beauty,3,23208.65,0.11,61967.1,UPI,Shipped,2025-02-19,"449 Mary Curve, Williamside, MT 42333",3
ORD005830,CUST3732,William Miller,gina43@yahoo.com,677.884.0280x6611,Port Faith,Wyoming,Egypt,PROD951,Body Table,Home & Kitchen,1,37745.29,0.23,29063.87,UPI,Shipped,2024-02-27,"PSC 7196, Box 8443, APO AP 28228",8
ORD005831,CUST4842,Michael Luna,joshua96@hotmail.com,532-915-6372,West Stevenshire,California,Macao,PROD254,Garden Phone,Home & Kitchen,5,32925.47,0.0,164627.35,Cash on Delivery,Returned,2024-09-15,"5982 Jesse Lakes, Lake Rebeccachester, LA 78894",8
ORD005832,CUST3622,Mckenzie Hughes,fitzgeraldemily@cox-carlson.biz,+1-052-528-8287x2601,Jacksonshire,Georgia,Togo,PROD920,Take Phone,Books,2,12743.57,0.25,19115.35,UPI,Cancelled,2024-12-29,"4500 Paul Orchard Apt. 574, Rebeccaburgh, KY 84950",10
ORD005833,CUST6619,Melody Webb,nicole18@rodriguez.info,958-937-7896,Lake Susanhaven,South Dakota,British Indian Ocean Territory (Chagos Archipelago),PROD119,Performance Shoes,Fashion,4,37799.41,0.17,125494.04,UPI,Cancelled,2024-05-28,"2179 Barbara Coves Suite 782, Hardyfort, KY 65239",2
ORD005834,CUST7489,Ann Smith,wallen@robinson.org,001-334-036-6832,Danielleshire,Kentucky,Kazakhstan,PROD613,Heart Shoes,Home & Kitchen,5,18670.57,0.19,75615.81,Debit Card,Returned,2025-04-02,"6946 Brian Port, Garzaport, MT 29101",9
ORD005835,CUST2848,Derrick Johnson,johnford@sanders-bennett.biz,(238)304-9715x16122,Rachelberg,Missouri,Puerto Rico,PROD766,Provide Table,Beauty,2,438.36,0.13,762.75,Credit Card,Returned,2024-09-27,"7211 Maria Plain, North Robertside, MN 08512",6
ORD005836,CUST4358,Kimberly Lee,fitzpatrickdavid@stevens.biz,987-663-3111,West Mary,New Jersey,Saint Martin,PROD249,Film Watch,Books,1,38337.44,0.2,30669.95,Debit Card,Processing,2024-09-04,"991 Preston Union Suite 706, New Cherylmouth, MD 17990",8
ORD005837,CUST4784,William Ayers,sandrahicks@adams-allen.biz,(823)751-5170x44259,East Kimberly,Wyoming,Oman,PROD947,Field Laptop,Fashion,1,14028.54,0.13,12204.83,Debit Card,Processing,2024-04-27,"9506 Harmon Loaf, New Cassandrafurt, WI 08567",10
ORD005838,CUST9238,Samantha Robertson,matthewcharles@wilson-schwartz.com,237-931-5432x3635,North Kathleenport,West Virginia,Malta,PROD463,Yard Shoes,Toys,5,27319.5,0.23,105180.07,UPI,Cancelled,2024-03-26,"986 Sherry Crossing, South Melissa, AK 54564",10
ORD005839,CUST9787,Nicholas Hamilton,taylorhawkins@gonzalez.com,(726)526-4502,North Roybury,North Dakota,Angola,PROD317,Team Shoes,Home & Kitchen,5,24782.76,0.23,95413.63,Net Banking,Returned,2024-03-15,"89839 Andrew Avenue Suite 722, Haneystad, MT 82313",1
ORD005840,CUST5511,Denise Baker,marcushowe@gmail.com,4340004558,Lake Dianefort,Arizona,Liechtenstein,PROD639,Measure Laptop,Beauty,2,38289.86,0.07,71219.14,Credit Card,Cancelled,2024-09-12,"PSC 1575, Box 6943, APO AP 79722",7
ORD005841,CUST8660,Brandy Smith,melissa22@hicks.com,+1-058-370-0944x1774,New Christina,Oklahoma,Turks and Caicos Islands,PROD499,No Laptop,Books,2,22609.51,0.02,44314.64,Net Banking,Processing,2024-10-27,"8579 Steven Crest, Kellyport, UT 10673",8
ORD005842,CUST6191,Kevin Wallace,joseph96@hotmail.com,+1-663-953-0850x1835,Lake Brian,Florida,Korea,PROD470,Particular Laptop,Fashion,5,12225.14,0.29,43399.25,Cash on Delivery,Shipped,2024-07-21,"6486 Wilson Hill Apt. 416, New Jose, OH 31800",4
ORD005843,CUST1990,Andrew Rosales,nicholas17@parsons.com,001-925-360-0481,Erinside,Florida,Cayman Islands,PROD724,Finally Bag,Fashion,4,42484.54,0.22,132551.76,Cash on Delivery,Cancelled,2024-04-06,"00762 Contreras Vista Apt. 638, Stanleybury, RI 99414",5
ORD005844,CUST8632,David Hernandez,tanyathompson@key.biz,001-490-272-5998x799,Leachshire,West Virginia,Norfolk Island,PROD744,Put Watch,Toys,5,17297.07,0.33,57945.18,Cash on Delivery,Delivered,2024-06-28,"3934 Stewart Oval, Morrowside, UT 14123",2
ORD005845,CUST9723,Sara Zuniga DVM,qholland@hotmail.com,+1-624-637-1807x9952,Mendozaport,Virginia,Solomon Islands,PROD193,Either Laptop,Sports,4,48026.97,0.25,144080.91,Debit Card,Cancelled,2024-10-27,"013 Michelle Terrace Apt. 659, Haasville, MT 16747",2
ORD005846,CUST3629,Ricardo Chase,ybaker@moon-hernandez.com,(496)182-8110x31429,Tinaberg,North Carolina,Angola,PROD523,Player Laptop,Beauty,3,5369.5,0.37,10148.35,Credit Card,Returned,2025-03-26,"16469 Kristin Summit Suite 537, North Samuelshire, RI 13071",1
ORD005847,CUST7317,Chelsea Young,ogonzalez@gmail.com,317-538-6989x7474,West Edwardtown,Montana,Mauritania,PROD934,Reach Bag,Fashion,3,48877.3,0.31,101176.01,UPI,Processing,2024-09-12,"PSC 0354, Box 0749, APO AE 63948",6
ORD005848,CUST1079,Cindy Wells,carrollnathan@chan-clark.biz,001-930-680-6084x78568,West Megan,Rhode Island,Guadeloupe,PROD539,Across Shoes,Home & Kitchen,4,14399.26,0.37,36286.14,Credit Card,Delivered,2025-04-28,"4195 Julie Park Suite 593, Kathleenland, NY 83274",3
ORD005849,CUST5135,Anna Alexander,rhodesjennifer@yahoo.com,(010)780-6027,Thompsonhaven,Ohio,Maldives,PROD734,Five Table,Grocery,4,40949.53,0.32,111382.72,Debit Card,Returned,2024-11-29,"814 Tim Keys Suite 757, Port Caitlin, OH 42627",2
ORD005850,CUST9879,Mary Cruz,fjackson@conley.org,270-727-9854,North Anthonyborough,New Mexico,Christmas Island,PROD600,Certainly Table,Home & Kitchen,4,2620.59,0.29,7442.48,Credit Card,Returned,2025-04-29,"86229 Emily Bypass, Letown, NV 08581",10
ORD005851,CUST4594,Andrea Wong,benderjulie@hall.com,+1-193-216-7886,New Jennifer,Nevada,United States of America,PROD405,Good Shoes,Fashion,3,26252.38,0.05,74819.28,UPI,Shipped,2024-03-09,"PSC 2980, Box 4606, APO AE 17258",6
ORD005852,CUST2829,Jason Rodriguez,manningmargaret@blevins.com,001-217-067-9644x80309,Lake Travis,Minnesota,Russian Federation,PROD204,Wait Phone,Beauty,1,9757.24,0.38,6049.49,Debit Card,Shipped,2024-04-10,"0789 Myers Highway, Michaelside, MA 37157",4
ORD005853,CUST8079,Robert Miller,tbeck@yahoo.com,579-874-3860x39552,Anthonyberg,Mississippi,Togo,PROD346,Occur Laptop,Toys,5,45804.91,0.12,201541.6,Debit Card,Processing,2025-02-02,"551 Weeks Burgs Apt. 147, Hollyfort, ID 92588",8
ORD005854,CUST6249,Jennifer Crawford,woodkatherine@yahoo.com,567-727-6787x8246,Michaelville,South Carolina,Taiwan,PROD925,Why Laptop,Toys,4,179.8,0.08,661.66,Credit Card,Processing,2024-12-24,"717 Peter Highway Apt. 439, New Justinton, FL 03738",4
ORD005855,CUST6579,Maria Henderson,riosjoseph@hotmail.com,(873)291-1735x7472,North Jerryview,Wyoming,Bahrain,PROD476,Be Phone,Sports,2,35032.11,0.27,51146.88,Cash on Delivery,Processing,2025-03-10,"305 Heather Creek, Port Nicholas, WI 99598",7
ORD005856,CUST3176,Michael Huffman,meaganmeadows@torres-brady.org,(618)342-1669x6646,Lake Anthony,Iowa,Zimbabwe,PROD892,Stuff Phone,Grocery,3,43119.4,0.31,89257.16,Debit Card,Processing,2024-04-14,"369 Ryan Circles Suite 080, Bassville, GA 04317",4
ORD005857,CUST2734,Donald Hudson,david84@calhoun-jennings.com,424.557.9882x663,Jenniferchester,Maryland,Papua New Guinea,PROD326,Test Table,Grocery,3,11098.44,0.3,23306.72,Cash on Delivery,Delivered,2025-03-22,"77630 Daniel Turnpike Suite 908, Nguyenfort, KY 97591",6
ORD005858,CUST4659,Laura Levine,freed@yahoo.com,7789046453,East Jacob,New Mexico,American Samoa,PROD320,Up Table,Toys,2,15786.65,0.02,30941.83,UPI,Returned,2025-04-20,"529 Ivan Orchard, Port Victor, MS 92487",5
ORD005859,CUST4801,Jason Johnson,schwartzdamon@davis-henson.info,1723870692,Port Donnaport,Iowa,Zimbabwe,PROD180,Agreement Laptop,Books,4,41728.54,0.07,155230.17,Cash on Delivery,Returned,2024-02-13,"7121 Summers Motorway, East Vanessaview, WV 61352",1
ORD005860,CUST1700,Micheal Wright,debra28@gmail.com,332-459-7264x6439,Kaitlynville,Missouri,Holy See (Vatican City State),PROD301,Field Table,Toys,5,31544.24,0.08,145103.5,Credit Card,Shipped,2024-07-06,"05776 Doris Ville Suite 799, Kevinborough, MA 61450",1
ORD005861,CUST6452,Steven Martinez,brandonalexander@barrett.com,(930)320-2497,Jacobsonborough,West Virginia,Barbados,PROD906,Dark Bag,Toys,3,2096.49,0.07,5849.21,Net Banking,Processing,2024-06-02,"537 Thomas Trafficway Suite 445, Barnettmouth, DE 25783",8
ORD005862,CUST5081,Jamie Mcdaniel,amygallegos@hotmail.com,226.957.3406x08318,Johnsonton,Pennsylvania,Iraq,PROD487,Policy Phone,Sports,4,6250.74,0.28,18002.13,Debit Card,Shipped,2024-03-28,"7366 Andrea Shoal, Lake Christopherfort, NV 76466",9
ORD005863,CUST6168,Anne Mann,khensley@hotmail.com,(450)804-7311x707,West Melindashire,Michigan,Gambia,PROD433,Shake Shoes,Fashion,2,7511.05,0.1,13519.89,Net Banking,Processing,2024-04-08,"1262 Samantha Estate, West Heather, TN 55776",9
ORD005864,CUST3043,George Davis,jonathan48@gmail.com,058.866.9032,Nataliemouth,South Carolina,Belgium,PROD108,Market Bag,Home & Kitchen,4,15265.06,0.33,40910.36,Credit Card,Processing,2025-04-27,"87482 Nichols Springs, Port Amy, OK 87426",2
ORD005865,CUST7820,Sandra Thompson,tammyharmon@richardson-wolf.com,604.833.8117,Larsenburgh,Mississippi,Martinique,PROD327,Seat Phone,Beauty,1,30981.04,0.3,21686.73,Cash on Delivery,Delivered,2025-03-31,"USCGC Whitaker, FPO AP 97245",6
ORD005866,CUST9745,Carol Campbell,calhounerika@yahoo.com,472-028-0044x87739,East Amanda,Maine,South Georgia and the South Sandwich Islands,PROD582,Along Shoes,Electronics,4,42212.61,0.2,135080.35,Cash on Delivery,Delivered,2024-01-02,"11681 Steven Plain Apt. 249, Williamsland, OR 67940",10
ORD005867,CUST2468,Mr. Mike Larson,heathhayley@esparza.net,773.066.1931,Whitneyfort,New Hampshire,Tanzania,PROD776,Church Shoes,Grocery,3,34780.32,0.02,102254.14,Debit Card,Returned,2024-10-09,"72242 Thompson Forks Apt. 223, New Cherylton, NC 31500",8
ORD005868,CUST5755,Jonathan Guerra,diana91@davis-fritz.info,+1-249-470-1076x019,New Paul,Delaware,Marshall Islands,PROD871,Every Shoes,Home & Kitchen,4,1546.16,0.17,5133.25,Credit Card,Processing,2024-05-12,"PSC 2322, Box 8066, APO AA 18188",1
ORD005869,CUST8186,Troy Ellis,shannongarrett@chase.com,3241808427,Lake Williamhaven,Louisiana,Liechtenstein,PROD917,Your Shoes,Home & Kitchen,1,46204.47,0.26,34191.31,Debit Card,Shipped,2024-05-03,"004 Misty Divide Apt. 904, East Susan, IN 10112",2
ORD005870,CUST1935,Dr. Mark Edwards,alicia46@hotmail.com,557.108.9702,Andrewbury,Massachusetts,Cocos (Keeling) Islands,PROD380,Decade Bag,Beauty,4,19287.41,0.36,49375.77,Credit Card,Returned,2025-04-19,"1100 John Cliffs Suite 915, Nicolehaven, MD 75688",7
ORD005871,CUST4247,Dawn Paul,njohnson@harmon.info,3045125650,Fieldschester,West Virginia,Faroe Islands,PROD939,Size Shoes,Books,3,41055.95,0.28,88680.85,Debit Card,Processing,2024-08-26,"3625 Jose Road, Hensleyside, NY 40552",5
ORD005872,CUST5670,Jessica Barrett,gloria62@hotmail.com,001-286-180-7255x635,Thompsonfurt,Minnesota,French Guiana,PROD746,Treatment Watch,Electronics,3,43890.78,0.37,82953.57,UPI,Delivered,2025-02-10,"484 Cole Island Suite 410, Higginsville, NM 34357",10
ORD005873,CUST3094,Emily Smith,heatherfoster@gmail.com,575-515-5109,North Curtismouth,Missouri,Vanuatu,PROD174,Near Laptop,Books,3,34525.69,0.01,102541.3,Credit Card,Cancelled,2024-07-05,"0999 Maxwell Expressway, Lake Taylorchester, KS 63513",10
ORD005874,CUST7797,Joseph Price,smithjudith@yahoo.com,159.015.5539x773,Toddchester,Texas,Tonga,PROD474,Nearly Bag,Fashion,1,19989.61,0.35,12993.25,Debit Card,Shipped,2024-02-19,"7191 Porter Throughway, South Jamesbury, NC 76457",5
ORD005875,CUST3710,Derek White,mmclaughlin@hotmail.com,6392370996,Rickyfurt,Rhode Island,Macedonia,PROD820,Tell Shoes,Grocery,1,10455.92,0.02,10246.8,UPI,Processing,2025-04-22,"55185 Ford Underpass Suite 763, West Ronaldfort, DC 80652",5
ORD005876,CUST2990,Robert Martinez,clarkchristopher@gmail.com,(478)548-4686x7774,Hayesville,Delaware,Albania,PROD849,Prove Laptop,Beauty,3,35516.43,0.15,90566.9,UPI,Processing,2024-09-03,"2209 Jamie Knolls, East Taylor, ID 32418",4
ORD005877,CUST9276,James Williams,williamschristina@jones.com,(466)644-2136x507,Vancehaven,West Virginia,Chile,PROD999,Law Bag,Fashion,3,12777.01,0.27,27981.65,Cash on Delivery,Processing,2024-01-04,"65506 Morgan Roads, Chasefort, TN 17604",9
ORD005878,CUST2063,Ellen Henderson,rioslarry@hotmail.com,001-021-488-4294x8803,West Amy,Nevada,Cape Verde,PROD845,Take Laptop,Beauty,1,23638.62,0.26,17492.58,Debit Card,Processing,2024-02-12,"600 Harding Orchard Suite 934, Ramseyshire, OK 63166",3
ORD005879,CUST7977,Angela Mccall,jeremybrown@dennis.net,001-523-239-5710x043,East Sean,Michigan,American Samoa,PROD496,Ten Shoes,Sports,2,49223.34,0.16,82695.21,Credit Card,Cancelled,2025-04-19,"5066 Jessica Light, Poncefurt, WI 20669",4
ORD005880,CUST7316,Joseph Valencia,carlymartin@carroll.com,+1-982-661-2235x3362,New Nancy,Michigan,Algeria,PROD816,Relationship Phone,Beauty,3,29483.52,0.17,73413.96,Net Banking,Cancelled,2024-09-02,"451 Williamson Bypass, South Joshuaside, DE 31219",6
ORD005881,CUST6268,Whitney Larson,erogers@keith.com,515-141-8304,Craigburgh,Kansas,Grenada,PROD866,Race Table,Beauty,3,24059.87,0.06,67848.83,Net Banking,Shipped,2024-10-03,"63214 Martin Garden Suite 537, North Juanland, KS 42596",3
ORD005882,CUST5361,Tracy Fleming,deborah99@ramirez.org,(690)195-1024x18173,West Michaelchester,Arkansas,Indonesia,PROD567,Oil Phone,Sports,2,41373.57,0.28,59577.94,UPI,Cancelled,2024-09-05,"64834 Kim Viaduct, East Michael, LA 37875",9
ORD005883,CUST7600,Brian Davis,matthewrivera@hotmail.com,660.766.3854,South Dianechester,Wyoming,French Guiana,PROD970,Federal Shoes,Toys,4,19067.99,0.15,64831.17,Cash on Delivery,Returned,2025-03-01,"20137 Amanda View, Thomasville, AK 03922",6
ORD005884,CUST1162,Matthew Matthews,lauriereed@gmail.com,290-607-5768x44309,South Courtney,Wyoming,Sierra Leone,PROD708,Pm Shoes,Grocery,3,13833.15,0.36,26559.65,Debit Card,Cancelled,2024-04-24,"5017 Diaz Inlet, New Anthony, MO 58473",4
ORD005885,CUST5556,Christopher Galloway,kenneth52@rogers-ward.info,001-593-172-8626x77769,West Christopherside,Arizona,Nigeria,PROD798,Room Watch,Grocery,5,22599.5,0.2,90398.0,Cash on Delivery,Cancelled,2024-08-17,"PSC 1530, Box 9678, APO AE 15903",5
ORD005886,CUST5959,Joe Moore,lrichmond@gmail.com,564.269.7175,Lake Alyssabury,Alaska,Panama,PROD296,Some Watch,Grocery,5,22577.46,0.26,83536.6,Credit Card,Shipped,2025-04-11,"6584 Frederick Mission, Davidburgh, SD 58908",4
ORD005887,CUST5046,Luis Ramirez,daviskara@kemp.biz,246-239-4795x81038,Karenmouth,New Jersey,Bhutan,PROD664,Better Phone,Books,4,49632.06,0.11,176690.13,Debit Card,Processing,2025-02-23,"9252 Alan Hollow Apt. 524, Duncantown, MI 70157",7
ORD005888,CUST6346,Rebecca Mason,julie35@webb.com,002.240.2398x986,Lake Christopherbury,Maine,Gibraltar,PROD421,Organization Watch,Home & Kitchen,1,38697.12,0.14,33279.52,Net Banking,Returned,2025-04-16,"764 Megan Island, Ruizchester, GA 89727",1
ORD005889,CUST3008,James Macdonald,craigpamela@gmail.com,+1-164-779-5275x02059,Taylorport,Vermont,Uganda,PROD148,Crime Table,Fashion,1,5498.2,0.22,4288.6,Net Banking,Returned,2024-06-21,"67311 Elizabeth Mountains Suite 100, Claytonside, AR 58849",6
ORD005890,CUST4821,Mr. Charles Griffith,christine85@wyatt.com,633.015.4408x18692,North Angela,Delaware,Cambodia,PROD761,Hand Phone,Electronics,2,10854.79,0.16,18236.05,UPI,Processing,2024-04-02,"973 Tonya Estate Apt. 746, East Johnside, NJ 69991",10
ORD005891,CUST6519,Casey Franco DDS,thomassteven@johnson.info,015-032-8515,North Hunter,Rhode Island,Mexico,PROD473,These Phone,Home & Kitchen,4,18518.0,0.29,52591.12,UPI,Returned,2025-03-03,"3954 Clinton Court Suite 473, West Kellychester, ME 42510",4
ORD005892,CUST2717,David Cooper,suarezbrian@simmons-gardner.info,001-400-111-7005x5888,Nicoleshire,Oklahoma,Kiribati,PROD650,Realize Bag,Sports,5,41702.68,0.3,145959.38,Credit Card,Shipped,2024-07-26,"73200 Valerie Ville, Martinmouth, TX 93863",8
ORD005893,CUST1937,Kevin Alexander,ashley57@hotmail.com,001-882-917-2552x34406,Jenniferburgh,Kentucky,Bahrain,PROD279,Those Bag,Sports,3,28831.74,0.23,66601.32,Cash on Delivery,Processing,2024-12-17,"PSC 0108, Box 6479, APO AP 37487",7
ORD005894,CUST7288,Jerry Pitts,craiggomez@welch.com,612.511.2829x939,Port Emilychester,Hawaii,Bermuda,PROD138,Store Laptop,Home & Kitchen,1,41360.25,0.39,25229.75,UPI,Returned,2025-01-03,"428 Hardy Loop Suite 846, East Natalie, NM 30512",10
ORD005895,CUST1675,Rodney Wilson,rhondapeterson@jones.info,(961)273-7955x83911,South Ryanborough,Missouri,New Caledonia,PROD452,Thus Watch,Beauty,1,4004.02,0.16,3363.38,Debit Card,Shipped,2024-11-01,"21016 Murray Prairie, Newmanmouth, DE 32508",4
ORD005896,CUST9601,Erica Clarke,rpatel@hotmail.com,+1-608-555-6898x1700,Port Amanda,South Carolina,Paraguay,PROD973,Resource Watch,Fashion,1,3367.17,0.05,3198.81,Debit Card,Shipped,2025-03-28,"PSC 9194, Box 8840, APO AP 52150",9
ORD005897,CUST8880,Rebecca Montoya,davisnicole@turner.info,946.458.3105x6071,Lake Angelahaven,Hawaii,Panama,PROD267,Report Phone,Beauty,2,10706.84,0.17,17773.35,Debit Card,Delivered,2024-08-05,"189 Howard Hollow Apt. 897, East Michaelchester, WA 84109",6
ORD005898,CUST3139,Erika Johnson,robert35@benson.com,568-063-6375x74562,Traceyview,Tennessee,Switzerland,PROD354,Exist Laptop,Grocery,3,32288.1,0.15,82334.65,Net Banking,Shipped,2025-04-29,"73057 Harris Run Apt. 043, North Dennis, ME 89845",8
ORD005899,CUST1509,Crystal Stewart,richardscott@tran.info,(482)688-8259x787,South Melissa,Idaho,Niue,PROD757,Improve Shoes,Sports,3,24907.2,0.22,58282.85,Net Banking,Shipped,2024-10-08,"60753 Daisy Drive Apt. 421, Welchfort, MS 79923",5
ORD005900,CUST6530,John Meza,philiprivera@yahoo.com,581.072.5283x00475,New Anna,Kansas,Nepal,PROD295,Her Laptop,Fashion,4,42740.62,0.3,119673.74,Credit Card,Processing,2025-03-02,"7170 Perez Knolls Apt. 485, Melissaview, MS 68134",10
ORD005901,CUST1662,Chad Scott,underwoodrobert@robinson.com,(615)321-2791,Williamsfurt,Washington,Madagascar,PROD506,Population Bag,Books,3,19348.33,0.05,55142.74,Credit Card,Shipped,2024-07-25,"USNS Norman, FPO AE 24628",4
ORD005902,CUST6828,Joshua Hartman,bryandonna@gmail.com,4494990353,North Derek,Wyoming,Gambia,PROD756,Determine Bag,Beauty,2,44935.08,0.28,64706.52,Cash on Delivery,Cancelled,2024-03-10,"7421 Jeffery Fields Suite 086, Averyfurt, IN 53244",8
ORD005903,CUST1211,Hannah Chen,terrypaul@greene-gay.com,985-406-9310,Lake Brett,Maine,Tonga,PROD680,Laugh Shoes,Grocery,3,26803.22,0.16,67544.11,Cash on Delivery,Cancelled,2024-07-11,"456 John Shores, South Adriantown, OK 26737",2
ORD005904,CUST7418,Matthew Marsh,zperry@gmail.com,+1-486-847-0328x727,Michelleview,Delaware,Maldives,PROD730,Agency Laptop,Books,2,40942.57,0.3,57319.6,Cash on Delivery,Cancelled,2024-12-27,"77966 Lucas Center Suite 197, West Darleneland, ME 55380",7
ORD005905,CUST8873,Todd Nguyen,hortonemily@williams.com,006-742-3239,South Stephenhaven,Connecticut,Turkmenistan,PROD343,Animal Laptop,Fashion,1,23773.56,0.26,17592.43,Debit Card,Shipped,2025-05-13,"7872 Nelson Springs, Wangchester, LA 28835",2
